,symptoms,prognosa
1910,"Saya mengalami kelelahan dalam beberapa hari terakhir. Sering bermasalah dengan sesak napas. Saya mengalami demam tinggi sesekali. Tidak ada tangan dan kaki dingin. Saya tidak merasakan adanya buang air kecil yang terbakar. Saya mengalami batuk sesekali. Saya mengalami berkeringat. Saya menemukan tanda-tanda detak jantung cepat. nyeri dada. Saya tidak merasakan adanya nyeri sendi. Sesekali, panas dingin saya rasakan. Saya menemukan tanda-tanda rasa tidak enak. Saya menemukan tanda-tanda dahak berkarat.",27
1911,"Sesekali, rasa tidak enak saya rasakan. Saya mengalami batuk. Kasus dahak ringan. Saya mengalami sesak napas. Tidak ada sakit kepala. Saya tidak merasakan muntah. Saya mengalami kelelahan dalam beberapa hari terakhir. Saya mengalami berkeringat sesekali. Saya menemukan tanda-tanda panas dingin. Tidak ada pilek. dahak berkarat. Saya mengalami detak jantung cepat sesekali. Saya menemukan tanda-tanda nyeri dada. Sering bermasalah dengan demam tinggi.",27
1912,"Sesekali, berkeringat saya rasakan. dahak. Saya mengalami sesak napas. Saya mengalami nyeri dada dalam beberapa hari terakhir. Tidak ada kecemasan. Saya tidak merasakan adanya sakit kepala. demam tinggi. Saya mengalami kelelahan dalam beberapa hari terakhir. Saya menemukan tanda-tanda detak jantung cepat. Saya mengalami dahak berkarat. Sering bermasalah dengan panas dingin. batuk. Saya tidak merasakan buang air kecil yang terbakar. rasa tidak enak.",27
1913,Saya mengalami detak jantung cepat. Saya tidak merasakan iritasi tenggorokan. Kasus dahak berkarat ringan. Kasus nyeri dada ringan. Saya mengalami sesak napas sesekali. Saya mengalami dahak. Tidak ada kegelisahan. Saya mengalami rasa tidak enak dalam beberapa hari terakhir. Saya tidak merasakan bersin terus menerus. Saya menemukan tanda-tanda berkeringat. Sering bermasalah dengan batuk. Kasus demam tinggi ringan. kelelahan.,27
1914,"Tidak ada pemborosan otot. berkeringat. Sering bermasalah dengan detak jantung cepat. Saya mengalami panas dingin. Kasus rasa tidak enak ringan. Saya mengalami dahak berkarat dalam beberapa hari terakhir. Saya tidak merasakan adanya gatal. Saya mengalami dahak dalam beberapa hari terakhir. Sering bermasalah dengan sesak napas. Saya mengalami demam tinggi. Saya menemukan tanda-tanda nyeri dada. Tidak ada penurunan berat badan. Sesekali, batuk saya rasakan.",27
1915,"Kasus nyeri dada ringan. Saya menemukan tanda-tanda detak jantung cepat. Saya menemukan tanda-tanda panas dingin. Saya mengalami dahak berkarat dalam beberapa hari terakhir. Saya tidak merasakan nyeri sendi. Saya mengalami rasa tidak enak. Saya tidak merasakan adanya bercak di tenggorokan. Sesekali, sesak napas saya rasakan. Saya menemukan tanda-tanda berkeringat. Saya mengalami dahak. Tidak ada penurunan berat badan. Kasus kelelahan ringan. Sering bermasalah dengan demam tinggi.",27
1916,"Saya tidak merasakan adanya gemetaran. nyeri dada. Saya mengalami kelelahan. Saya mengalami batuk dalam beberapa hari terakhir. Tidak ada sakit perut. Sesekali, panas dingin saya rasakan. dahak berkarat. sesak napas. rasa tidak enak. Saya mengalami detak jantung cepat dalam beberapa hari terakhir. Saya tidak merasakan adanya buang air kecil bercak. dahak. Saya menemukan tanda-tanda berkeringat.",27
1917,"Tidak ada kulit kekuningan. Saya mengalami rasa tidak enak. Sesekali, berkeringat saya rasakan. Sering bermasalah dengan detak jantung cepat. Saya mengalami kelelahan. Sesekali, dahak berkarat saya rasakan. Sesekali, batuk saya rasakan. Kasus dahak ringan. Sering bermasalah dengan panas dingin. Saya tidak merasakan penglihatan kabur dan terdistorsi. Saya mengalami nyeri dada sesekali. Saya mengalami demam tinggi sesekali. Saya tidak merasakan adanya iritasi pada anus.",27
1918,Saya mengalami demam tinggi. Tidak ada kelesuan. Tidak ada kulit kekuningan. Saya menemukan tanda-tanda batuk. sesak napas. Saya mengalami kelelahan dalam beberapa hari terakhir. Sering bermasalah dengan rasa tidak enak. dahak berkarat. Saya tidak merasakan adanya mual. Saya mengalami panas dingin sesekali. Saya mengalami nyeri dada. Saya mengalami detak jantung cepat. Saya mengalami dahak.,27
1919,Saya mengalami nyeri dada sesekali. Saya tidak merasakan bersin terus menerus. dahak. Saya mengalami sesak napas. Saya tidak merasakan adanya nyeri sendi. Saya mengalami berkeringat. Saya menemukan tanda-tanda demam tinggi. Saya mengalami kelelahan sesekali. Saya mengalami detak jantung cepat dalam beberapa hari terakhir. Saya mengalami panas dingin dalam beberapa hari terakhir. Sering bermasalah dengan dahak berkarat. Tidak ada pemborosan otot. Saya mengalami batuk.,27
1920,"Saya tidak merasakan adanya muntah. Tidak ada erupsi kulit nodal. Kasus tinja berdarah ringan. Saya mengalami nyeri di daerah anus. Saya mengalami iritasi pada anus dalam beberapa hari terakhir. Sesekali, nyeri saat buang air besar saya rasakan. Sering bermasalah dengan sembelit. Saya tidak merasakan nyeri sendi.",28
1921,Saya tidak merasakan muntah. Saya tidak merasakan erupsi kulit nodal. Saya mengalami nyeri di daerah anus sesekali. Sering bermasalah dengan sembelit. Saya tidak merasakan adanya sakit perut. Sering bermasalah dengan iritasi pada anus. Saya mengalami tinja berdarah sesekali. Saya mengalami nyeri saat buang air besar dalam beberapa hari terakhir.,28
1922,Saya menemukan tanda-tanda tinja berdarah. Saya mengalami nyeri di daerah anus. Saya tidak merasakan adanya bisul di lidah. Saya mengalami iritasi pada anus dalam beberapa hari terakhir. Sering bermasalah dengan nyeri saat buang air besar. Saya mengalami sembelit. Tidak ada bersin terus menerus. Saya tidak merasakan adanya kadar gula tidak teratur.,28
1923,Tidak ada buang air kecil bercak. Saya tidak merasakan adanya bercak di tenggorokan. Tidak ada bisul di lidah. nyeri di daerah anus. tinja berdarah. Kasus nyeri saat buang air besar ringan. iritasi pada anus.,28
1924,"Saya tidak merasakan tangan dan kaki dingin. Sesekali, tinja berdarah saya rasakan. Saya tidak merasakan sakit perut. Saya mengalami iritasi pada anus sesekali. Tidak ada kelesuan. Saya menemukan tanda-tanda nyeri di daerah anus. Sering bermasalah dengan sembelit.",28
1925,Saya mengalami nyeri saat buang air besar. Tidak ada kecemasan. Saya mengalami sembelit sesekali. Kasus tinja berdarah ringan. Tidak ada tangan dan kaki dingin. Saya tidak merasakan adanya kelelahan. Kasus iritasi pada anus ringan.,28
1926,Saya tidak merasakan adanya ruam kulit. nyeri di daerah anus. Saya menemukan tanda-tanda nyeri saat buang air besar. Tidak ada urin gelap. Saya tidak merasakan adanya erupsi kulit nodal. Saya mengalami sembelit sesekali. Saya mengalami iritasi pada anus.,28
1927,Tidak ada bisul di lidah. Saya menemukan tanda-tanda tinja berdarah. Tidak ada gemetaran. Saya mengalami sembelit. Saya mengalami nyeri di daerah anus sesekali. Saya tidak merasakan berkeringat. Saya mengalami nyeri saat buang air besar sesekali.,28
1928,"Sering bermasalah dengan sembelit. Saya mengalami nyeri di daerah anus. Saya tidak merasakan berkeringat. Saya tidak merasakan adanya mata merah. Saya tidak merasakan adanya perubahan suasana hati. Kasus iritasi pada anus ringan. Sesekali, nyeri saat buang air besar saya rasakan. Kasus tinja berdarah ringan.",28
1929,Saya mengalami sembelit dalam beberapa hari terakhir. Saya tidak merasakan adanya mual. Saya mengalami nyeri di daerah anus sesekali. Kasus iritasi pada anus ringan. Saya tidak merasakan adanya kegelisahan. Saya mengalami tinja berdarah dalam beberapa hari terakhir. Saya tidak merasakan adanya buang air kecil yang terbakar. Saya mengalami nyeri saat buang air besar.,28
1930,berkeringat. Saya tidak merasakan penambahan berat badan. Saya tidak merasakan pemborosan otot. Saya tidak merasakan adanya bersin terus menerus. Saya mengalami nyeri dada dalam beberapa hari terakhir. Saya mengalami muntah. Saya mengalami sesak napas sesekali.,29
1931,Kasus berkeringat ringan. Saya tidak merasakan adanya sakit perut. Tidak ada gatal. Kasus sesak napas ringan. Saya tidak merasakan adanya bercak di tenggorokan. muntah. Saya mengalami nyeri dada.,29
1932,Kasus nyeri dada ringan. Tidak ada erupsi kulit nodal. Saya tidak merasakan adanya rasa tidak enak. Tidak ada kulit kekuningan. Saya mengalami sesak napas. berkeringat.,29
1933,"Tidak ada sakit perut. Sesekali, berkeringat saya rasakan. Saya tidak merasakan kelesuan. Saya menemukan tanda-tanda muntah. Saya tidak merasakan adanya tangan dan kaki dingin. Kasus nyeri dada ringan.",29
1934,Tidak ada kelebihan cairan. Tidak ada pembengkakan perut. Saya mengalami nyeri dada sesekali. Saya mengalami sesak napas dalam beberapa hari terakhir. Tidak ada menguningnya mata. Saya mengalami muntah sesekali.,29
1935,Saya mengalami muntah sesekali. Saya tidak merasakan sakit kepala. Saya menemukan tanda-tanda berkeringat. Tidak ada gangguan pencernaan. Sering bermasalah dengan sesak napas. Saya tidak merasakan penurunan berat badan.,29
1936,Sering bermasalah dengan nyeri dada. Saya mengalami sesak napas. Saya tidak merasakan adanya nyeri di belakang mata. Saya tidak merasakan adanya gatal. muntah. Saya tidak merasakan adanya batuk. Saya mengalami berkeringat sesekali.,29
1937,Tidak ada gatal. Saya mengalami nyeri dada dalam beberapa hari terakhir. berkeringat. Kasus sesak napas ringan. Saya tidak merasakan mual. Saya tidak merasakan adanya perubahan suasana hati.,29
1938,Saya tidak merasakan adanya bercak di tenggorokan. Tidak ada pembengkakan perut. nyeri dada. Saya mengalami berkeringat. Tidak ada kehilangan selera makan. Sering bermasalah dengan muntah.,29
1939,"Sesekali, sesak napas saya rasakan. Tidak ada kelelahan. Saya tidak merasakan adanya pemborosan otot. muntah. Saya tidak merasakan demam ringan. Kasus nyeri dada ringan.",29
1940,kram. Saya menemukan tanda-tanda kelelahan. Kasus kegemukan ringan. Saya tidak merasakan muntah. Saya mengalami pembuluh darah menonjol di betis. Saya tidak merasakan leher kaku. Saya mengalami kaki bengkak sesekali. Saya mengalami memar sesekali. Saya tidak merasakan adanya tiroid yang membesar. Saya menemukan tanda-tanda pembuluh darah membengkak.,30
1941,"Saya tidak merasakan pemborosan otot. Saya mengalami kelelahan. Saya mengalami pembuluh darah membengkak. Saya tidak merasakan nyeri sendi. Saya mengalami kegemukan. Saya mengalami memar dalam beberapa hari terakhir. kaki bengkak. pembuluh darah menonjol di betis. Sesekali, kram saya rasakan. Tidak ada erupsi kulit nodal.",30
1942,"Sering bermasalah dengan kaki bengkak. Sesekali, kram saya rasakan. Sering bermasalah dengan pembuluh darah menonjol di betis. Tidak ada ruam kulit. Saya mengalami memar sesekali. Sering bermasalah dengan pembuluh darah membengkak. Saya tidak merasakan adanya penyumbatan. Saya tidak merasakan demam tinggi. Sesekali, kegemukan saya rasakan.",30
1943,"Tidak ada nyeri sendi. Saya mengalami kelelahan sesekali. kegemukan. Tidak ada sakit perut. Sering bermasalah dengan kaki bengkak. Saya tidak merasakan pemborosan otot. Saya menemukan tanda-tanda pembuluh darah menonjol di betis. Saya menemukan tanda-tanda memar. Sesekali, pembuluh darah membengkak saya rasakan.",30
1944,Saya mengalami kaki bengkak sesekali. Saya tidak merasakan adanya erupsi kulit nodal. Tidak ada bisul di lidah. Kasus kram ringan. Saya tidak merasakan adanya keasaman. Saya mengalami kelelahan. Saya mengalami kegemukan sesekali. Saya mengalami pembuluh darah membengkak. Saya menemukan tanda-tanda pembuluh darah menonjol di betis.,30
1945,Saya tidak merasakan adanya muntah. Kasus kram ringan. Saya menemukan tanda-tanda kelelahan. Saya tidak merasakan adanya erupsi kulit nodal. Saya menemukan tanda-tanda pembuluh darah membengkak. Tidak ada sakit perut. Saya mengalami pembuluh darah menonjol di betis dalam beberapa hari terakhir. memar. Sering bermasalah dengan kaki bengkak.,30
1946,Saya menemukan tanda-tanda kelelahan. Saya menemukan tanda-tanda kram. memar. Saya tidak merasakan buang air kecil bercak. Saya mengalami kegemukan. Saya mengalami pembuluh darah menonjol di betis. Tidak ada nyeri sendi. Saya tidak merasakan adanya kecemasan. Saya menemukan tanda-tanda pembuluh darah membengkak.,30
1947,"Saya mengalami kram. Sering bermasalah dengan kelelahan. Saya tidak merasakan adanya ruam kulit. Saya mengalami pembuluh darah menonjol di betis dalam beberapa hari terakhir. Saya mengalami memar dalam beberapa hari terakhir. Tidak ada kelesuan. kaki bengkak. Sesekali, kegemukan saya rasakan. Saya tidak merasakan adanya gatal.",30
1948,"Saya mengalami kelelahan dalam beberapa hari terakhir. Sesekali, kram saya rasakan. Tidak ada sakit perut 1. pembuluh darah membengkak. Saya tidak merasakan dehidrasi. Saya menemukan tanda-tanda memar. Kasus kegemukan ringan. Tidak ada pemborosan otot. Saya mengalami kaki bengkak.",30
1949,"Kasus kelelahan ringan. Kasus kram ringan. Saya menemukan tanda-tanda kaki bengkak. Saya tidak merasakan adanya ruam kulit. Saya tidak merasakan perubahan suasana hati. Sesekali, kegemukan saya rasakan. Saya mengalami memar. Saya mengalami pembuluh darah menonjol di betis sesekali. Saya tidak merasakan bersin terus menerus.",30
1950,"Saya mengalami wajah dan mata sembab dalam beberapa hari terakhir. Saya tidak merasakan gemetaran. Sesekali, penambahan berat badan saya rasakan. Saya mengalami perubahan suasana hati. Saya mengalami tangan dan kaki dingin. sifat lekas marah. Sering bermasalah dengan ekstremitas bengkak. Saya menemukan tanda-tanda pusing. Saya tidak merasakan adanya penurunan berat badan. Saya tidak merasakan adanya sesak napas. Saya menemukan tanda-tanda kelelahan. Saya mengalami tiroid yang membesar dalam beberapa hari terakhir. Saya mengalami menstruasi yang tidak normal. Kasus kelesuan ringan. Saya mengalami kuku rapuh. Sering bermasalah dengan depresi.",31
1951,"Saya tidak merasakan adanya buang air kecil bercak. sifat lekas marah. Sering bermasalah dengan tiroid yang membesar. Kasus perubahan suasana hati ringan. Saya menemukan tanda-tanda depresi. Saya menemukan tanda-tanda ekstremitas bengkak. Sesekali, penambahan berat badan saya rasakan. Saya mengalami kelelahan. wajah dan mata sembab. Saya mengalami tangan dan kaki dingin dalam beberapa hari terakhir. Saya mengalami pusing dalam beberapa hari terakhir. Saya tidak merasakan sesak napas. Saya mengalami menstruasi yang tidak normal dalam beberapa hari terakhir. Saya menemukan tanda-tanda kelesuan. Tidak ada kadar gula tidak teratur. Sering bermasalah dengan kuku rapuh.",31
1952,"Saya mengalami ekstremitas bengkak sesekali. Sesekali, sifat lekas marah saya rasakan. Saya tidak merasakan muntah. Saya menemukan tanda-tanda pusing. Saya mengalami wajah dan mata sembab sesekali. kuku rapuh. Sesekali, kelesuan saya rasakan. Saya mengalami perubahan suasana hati. Sesekali, menstruasi yang tidak normal saya rasakan. Kasus tangan dan kaki dingin ringan. Saya tidak merasakan penurunan berat badan. tiroid yang membesar. Tidak ada nyeri di belakang mata. Sesekali, depresi saya rasakan. Saya mengalami penambahan berat badan.",31
1953,"Saya mengalami tangan dan kaki dingin sesekali. Sesekali, wajah dan mata sembab saya rasakan. Saya menemukan tanda-tanda pusing. Kasus tiroid yang membesar ringan. Kasus menstruasi yang tidak normal ringan. Sering bermasalah dengan kelesuan. Saya mengalami kuku rapuh dalam beberapa hari terakhir. Saya tidak merasakan adanya pemborosan otot. Saya tidak merasakan keasaman. Sesekali, perubahan suasana hati saya rasakan. Sesekali, depresi saya rasakan. Saya menemukan tanda-tanda sifat lekas marah. penambahan berat badan. Kasus ekstremitas bengkak ringan. Tidak ada kadar gula tidak teratur.",31
1954,"Sesekali, pusing saya rasakan. Kasus tiroid yang membesar ringan. Tidak ada ruam kulit. menstruasi yang tidak normal. Saya mengalami wajah dan mata sembab. Sesekali, kelelahan saya rasakan. Sering bermasalah dengan kuku rapuh. Sering bermasalah dengan sifat lekas marah. Saya mengalami ekstremitas bengkak. Saya mengalami perubahan suasana hati sesekali. Saya mengalami kelesuan dalam beberapa hari terakhir. Saya mengalami depresi sesekali. Saya tidak merasakan sakit perut. Saya mengalami tangan dan kaki dingin dalam beberapa hari terakhir. Tidak ada kadar gula tidak teratur.",31
1955,"Saya mengalami kelelahan sesekali. Saya mengalami depresi dalam beberapa hari terakhir. Tidak ada panas dingin. Saya tidak merasakan adanya keasaman. Saya tidak merasakan mata merah. Saya mengalami tiroid yang membesar sesekali. Saya mengalami kuku rapuh. Sering bermasalah dengan sifat lekas marah. Saya mengalami wajah dan mata sembab sesekali. perubahan suasana hati. Sesekali, kelesuan saya rasakan. Saya mengalami menstruasi yang tidak normal dalam beberapa hari terakhir. Sesekali, penambahan berat badan saya rasakan. Sesekali, pusing saya rasakan. Saya mengalami ekstremitas bengkak dalam beberapa hari terakhir.",31
