indeks;label;text
177; spondylosis serviks; Sakit punggung, batuk terus-menerus, dan kelemahan lengan dan kaki telah mengganggu saya. Saya telah mengalami sakit leher, masalah keseimbangan, dan pusing.
178; spondylosis serviks; Sakit punggung, batuk terus-menerus, dan mati rasa di lengan dan kaki telah mengganggu saya. Saya mengalami kesulitan untuk menjaga keseimbangan dan mengalami pusing, dan leher saya sakit.
179; spondylosis serviks; Saya menderita sakit punggung, batuk kering, dan otot saya kurang kuat. Leher saya sakit dan saya merasa pusing dan kaki saya tidak stabil
180; spondylosis serviks; Nyeri punggung, batuk kering, dan kurangnya kekuatan otot telah mengganggu saya. Leher saya sakit, dan saya merasa pusing dan gemetar.
181; spondylosis serviks; Otot saya kurang kuat, dan saya mengalami sakit punggung dan batuk kering. Saya telah mengalami sakit leher dan merasa pusing dan kaki saya tidak stabil.
182; spondylosis serviks;Otot saya belum terlalu kuat, dan saya mengalami sakit punggung. Saya merasa pusing dan kaki saya goyah, dan leher saya sakit.
183; spondylosis serviks; Saya telah mengalami sakit punggung, batuk kering, dan kelemahan otot. Saya telah mengalami sakit leher, merasa pusing, dan kesulitan berdiri diam.
184; spondylosis serviks; Saya telah bergumul dengan sakit punggung yang hebat, batuk kronis, dan kelemahan di lengan dan kaki saya. Leher saya sakit dan saya bermasalah dengan pusing dan kehilangan keseimbangan.
185; spondylosis serviks; Saya menderita sakit punggung yang parah, batuk terus-menerus, dan kelemahan di lengan dan kaki saya. Saya memiliki masalah dengan pusing dan kehilangan keseimbangan, dan leher saya sakit.
186; spondylosis serviks; Saya menderita sakit punggung yang parah, batuk terus-menerus, dan mati rasa di lengan dan kaki saya. Saya telah mengalami masalah vertigo dan masalah keseimbangan, dan leher saya sakit.
187; spondylosis serviks;Bersamaan dengan batuk terus-menerus, kelemahan pada lengan dan kaki, serta sakit punggung yang parah, saya mengalami banyak masalah. Saya pernah mengalami masalah dengan vertigo dan kehilangan keseimbangan, dan leher saya sakit.
188; spondylosis serviks; Saya telah mengalami sakit punggung yang parah, batuk yang mengeluarkan dahak, dan kelemahan pada otot saya. Leher saya juga sakit dan saya merasa pusing dan kaki saya tidak stabil.
189; spondylosis serviks; Selain sakit punggung yang menyiksa, saya juga batuk berdahak dan merasa lemas di sekujur tubuh. Saya merasa pusing dan kaki saya tidak stabil, dan leher saya juga sakit.
190; spondylosis serviks; Otot saya sangat lemah, dan saya batuk berdahak bersamaan dengan ketidaknyamanan punggung yang signifikan. Selain merasa lemah dan bingung, leher saya juga sakit.
191; spondylosis serviks; Seiring dengan batuk berdahak dan kelemahan otot, saya mengalami sakit punggung yang menyiksa. Selain merasa pusing dan gemetar di kaki saya, leher saya juga sakit.
192; spondylosis serviks;Saya telah berurusan dengan sakit punggung, batuk terus-menerus, dan kelemahan pada anggota tubuh saya. Leher saya sakit dan saya mengalami masalah dengan pusing dan kehilangan keseimbangan.
193; spondylosis serviks; Sakit punggung, batuk kronis, dan kelemahan anggota tubuh telah mengganggu saya. Saya memiliki masalah dengan disorientasi dan kehilangan keseimbangan, dan leher saya sakit.
194; spondylosis serviks; Saya menderita sakit punggung, batuk yang tidak kunjung sembuh, dan kelemahan anggota tubuh. Saya telah mengalami sakit leher, ketidakstabilan, dan masalah keseimbangan.
195; spondylosis serviks; Saya menderita sakit punggung, batuk kronis, dan kelemahan di lengan dan kaki saya. Leher saya sakit dan saya merasa pusing dan kehilangan keseimbangan
196; spondylosis serviks; Sakit punggung, batuk terus-menerus, dan mati rasa di lengan dan kaki telah mengganggu saya. Leherku sakit, dan aku merasa pusing dan goyah.
197; spondylosis serviks; Saya menderita sakit punggung, batuk terus-menerus, dan kelemahan di lengan dan kaki saya. Leher saya sakit, dan saya merasa tidak seimbang dan pusing.
198; spondylosis serviks;Saya telah bergumul dengan sakit punggung, batuk produktif, dan kelemahan pada otot saya. Leher saya sakit dan saya bermasalah dengan pusing dan keseimbangan yang tidak stabil.
199; spondylosis serviks; Nyeri punggung, batuk berdahak, dan kelemahan otot telah mengganggu saya. Saya memiliki masalah dengan pusing dan keseimbangan yang tidak seimbang, dan leher saya sakit.
200; Penyakit kuning; Saya mengalami gatal-gatal hebat, muntah-muntah, dan kelelahan. Saya juga mengalami penurunan berat badan dan demam tinggi. Kulit saya menjadi kuning dan urin saya gelap. Saya juga pernah mengalami sakit perut.
201; Penyakit kuning; Saya merasa sangat gatal, sakit, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya juga mengalami sakit perut.
202; Penyakit kuning; Saya merasa sangat gatal, mual, dan lelah. Saya juga mengalami demam tinggi dan berat badan turun. Kulit dan urin saya menjadi kuning. Selain itu, perut saya juga sakit.
203; Penyakit kuning;Rasa gatal yang ekstrim, penyakit, dan kelelahan semuanya telah mengganggu saya. Selain itu, saya mengalami demam dan berat badan turun. Kencing saya berwarna hitam, dan saya mengalami ruam kuning. Selain itu, saya juga pernah mengalami sakit perut.
204; Penyakit kuning; Saya mengalami gatal-gatal dan muntah yang parah. Saya juga sangat lelah dan berat badan turun. Demam saya tinggi dan kulit saya menguning. Urine saya berwarna gelap dan saya mengalami sakit perut
205; Penyakit kuning; Saya mengalami rasa gatal dan mual yang hebat. Berat badan saya turun dan saya juga sangat lelah. Kulit saya menjadi kuning, dan saya mengalami demam yang parah. Urine saya berwarna gelap, dan perut saya sakit.
206; Penyakit kuning; Saya muntah-muntah dan mengalami rasa gatal yang hebat. Seiring dengan penurunan berat badan, saya juga sangat lelah. Kulit saya menjadi kuning, dan demam saya sangat tinggi. Saya mengalami sakit perut dan kencing saya berwarna hitam.
207; Penyakit kuning;Rasa gatal dan mual yang kuat mengganggu saya. Berat badan saya juga turun dan saya benar-benar kelelahan. Saya demam tinggi, dan kulit saya menjadi kuning. Selain merasa sakit perut, kencing saya berwarna hitam.
208; Penyakit kuning; Saya mengalami rasa gatal dan mual yang luar biasa. Berat badan saya turun dan saya juga sangat lelah. Kulit saya menjadi kuning dan suhu tubuh saya parah. Saya memiliki urin berwarna gelap dan sakit perut.
209; Penyakit kuning; Saya merasa gatal dan muntah. Saya juga sangat lelah dan berat badan turun. Demam saya tinggi dan kulit saya menjadi kuning. Urine saya berwarna gelap dan perut saya sakit
210; Penyakit kuning; Saya merasa gatal dan muntah. Berat badan saya turun dan saya juga sangat lelah. Kulit saya menjadi kuning, dan saya mengalami demam yang parah. Saya sakit perut dan kencing berwarna hitam.
211; Penyakit kuning; Saya sudah gatal dan muntah. Seiring dengan penurunan berat badan, saya juga sangat lelah. Kulit saya menjadi kuning, dan demam saya tinggi. Selain itu, saya sakit perut dan urin berwarna gelap.
212; Penyakit kuning;Perut saya gatal dan muntah. Selain menurunkan berat badan, saya juga sangat lelah. Saya demam tinggi dan kulit kuning. Selain sakit perut, kencing saya berwarna hitam.
213; Penyakit kuning; Saya pernah gatal dan muntah. Selain itu, berat badan saya turun dan merasa sangat lelah. Kulit saya menjadi kuning dan suhu tubuh saya parah. Saya sakit perut dan kencing berwarna hitam.
214; Penyakit kuning; Saya sudah kelelahan dan mengalami mual dan gatal. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya juga mengalami sakit perut.
215; Penyakit kuning; Saya menderita gatal-gatal, muntah, dan kelelahan. Saya juga mengalami penurunan berat badan dan demam tinggi. Kulit saya menjadi kuning dan urin saya gelap. Saya juga pernah mengalami sakit perut
216; Penyakit kuning; Saya merasa gatal, sakit, dan lelah. Saya juga mengalami demam tinggi dan berat badan turun. Kulit dan urin saya menjadi kuning. Sakit perut tambahan yang saya alami
217; Penyakit kuning;Gatal, mual, dan kelelahan telah mengganggu saya. Selain itu, saya mengalami demam dan berat badan turun. Kencing saya berwarna hitam, dan saya mengalami ruam kuning. Selain itu, saya juga pernah mengalami sakit perut.
218; Penyakit kuning; Saya mengalami mual, muntah, dan kelelahan. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna hitam dan kulit saya menjadi kuning. Saya juga pernah mengalami sakit perut.
219; Penyakit kuning; Saya mengalami gatal-gatal hebat, muntah-muntah, dan kelelahan. Saya juga mengalami penurunan berat badan dan demam tinggi. Kulit saya menjadi kuning dan urin saya gelap. Saya juga pernah mengalami sakit perut.
220; Penyakit kuning; Saya merasa sangat gatal, sakit, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya juga mengalami sakit perut.
221; Penyakit kuning; Saya merasa sangat gatal, sakit, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya juga mengalami sakit perut.
222; Penyakit kuning; Saya merasa sangat gatal, sakit, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya juga mengalami sakit perut.
223; Penyakit kuning;Saya terus-menerus merasa gatal, sakit, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya telah mengalami sakit perut.
224; Penyakit kuning; Saya merasa sangat gatal, mual, dan lelah. Saya juga mengalami demam tinggi dan berat badan turun. Kulit dan urin saya menjadi kuning. Saya juga pernah mengalami sakit perut.
225; Penyakit kuning; Saya mengalami gatal-gatal yang parah, muntah, dan kelelahan. Saya juga mengalami penurunan berat badan dan demam tinggi. Kulit saya menjadi kuning dan urin saya gelap. Saya juga sedang mengalami sakit perut.
226; Penyakit kuning; Saya merasa sangat gatal, pusing, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya sakit perut.
227; Penyakit kuning; Saya mengalami rasa gatal, mual, dan kelelahan yang hebat. Saya juga mengalami demam tinggi dan berat badan turun. Kulit dan urin saya menjadi kuning. Selain itu, perut saya sakit.
228; Penyakit kuning;Gatal ekstrim, mual, dan kelelahan telah mengganggu saya. Selain itu, saya mengalami demam dan berat badan turun. Kencing saya berwarna hitam, dan saya mengalami ruam kuning. Rasa sakit di perut saya juga hadir.
229; Penyakit kuning; Gatal ekstrim, mual, dan kelelahan telah mengganggu saya. Apalagi saya mengalami demam dan berat badan turun. Kencing saya berwarna hitam, dan saya mengalami ruam kuning. Rasa sakit di perut saya juga hadir.
230; Penyakit kuning; Saya merasa gatal dan muntah. Saya juga sangat lelah dan berat badan turun. Demam saya tinggi dan kulit saya menjadi kuning. Saya juga pernah mengalami sakit perut.
231; Penyakit kuning; Saya sudah gatal dan muntah. Seiring dengan penurunan berat badan, saya juga sangat lelah. Kulit saya menjadi kuning, dan demam saya tinggi. Perut saya juga sakit akhir-akhir ini.
232; Penyakit kuning; Perut saya gatal dan muntah. Berat badan saya juga turun dan saya benar-benar kelelahan. Saya demam tinggi dan kulit kuning. Seperti halnya Anda, saya juga mengalami sakit perut.
233; Penyakit kuning;Saya pernah gatal dan muntah. Berat badan saya turun dan saya juga sangat lelah. Kulit saya menjadi kuning dan suhu tubuh saya parah. Perut saya juga sudah sakit.
234; Penyakit kuning; Saya sudah kelelahan dan mengalami mual dan gatal. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya juga mengalami sakit perut.
235; Penyakit kuning; Saya menderita gatal-gatal, muntah, dan kelelahan. Saya juga mengalami penurunan berat badan dan demam tinggi. Kulit saya menjadi kuning dan urin saya gelap. Saya juga pernah mengalami sakit perut
236; Penyakit kuning; Saya merasa gatal, sakit, dan lelah. Saya juga mengalami demam tinggi dan berat badan turun. Kulit dan urin saya menjadi kuning. Sakit perut tambahan yang saya alami
237; Penyakit kuning;Gatal, mual, dan kelelahan telah mengganggu saya. Selain itu, saya mengalami demam dan berat badan turun. Kencing saya berwarna hitam, dan saya mengalami ruam kuning. Selain itu, saya juga pernah mengalami sakit perut.
238; Penyakit kuning; Saya mengalami gatal-gatal hebat, muntah-muntah, dan kelelahan. Saya juga mengalami penurunan berat badan dan demam tinggi. Kulit saya menjadi kuning dan urin saya gelap. Saya juga pernah mengalami sakit perut.
239; Penyakit kuning; Saya merasa sangat gatal, sakit, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya juga mengalami sakit perut.
240; Penyakit kuning; Saya merasa sangat gatal, mual, dan lelah. Saya juga mengalami demam tinggi dan berat badan turun. Kulit dan urin saya menjadi kuning. Saya juga pernah mengalami sakit perut.
241; Penyakit kuning; Saya mengalami gatal-gatal yang parah, muntah, dan kelelahan. Saya juga mengalami penurunan berat badan dan demam tinggi. Kulit saya menjadi kuning dan urin saya gelap. Saya juga sedang mengalami sakit perut.
242; Penyakit kuning; Saya merasa sangat gatal, pusing, dan lelah. Selain itu, berat badan saya turun dan suhu tubuh saya naik. Urine saya berwarna gelap, dan kulit saya menjadi kuning. Selain itu, saya sakit perut.
243; Penyakit kuning; Saya mengalami rasa gatal, mual, dan kelelahan yang hebat. Saya juga mengalami demam tinggi dan berat badan turun. Kulit dan urin saya menjadi kuning. Selain itu, perut saya sakit.
244; Penyakit kuning; Saya telah mengalami gatal-gatal, muntah, kelelahan, dan penurunan berat badan. Demam saya tinggi dan kulit saya menguning. Urine saya berwarna gelap dan saya mengalami sakit perut.
245; Penyakit kuning; Berat badan saya turun dan mengalami mual, gatal, dan kelelahan. Kulit saya menjadi kuning, dan saya mengalami demam yang parah. Urine saya berwarna gelap, dan perut saya sakit.
246; Penyakit kuning; Saya menderita gatal-gatal hebat, muntah, kelelahan, dan penurunan berat badan. Demam saya tinggi dan kulit saya menguning. Urine saya berwarna gelap dan saya mengalami sakit perut
247; Penyakit kuning; Berat badan saya turun dan mengalami gatal-gatal parah, mual, dan kelelahan. Kulit saya menjadi kuning, dan saya mengalami demam yang parah. Urine saya berwarna gelap, dan perut saya sakit.
248; Penyakit kuning;Saya telah mengalami gatal-gatal yang parah, muntah, kelelahan, dan penurunan berat badan. Demam saya tinggi dan kulit saya menguning. Urine saya berwarna gelap dan saya mengalami sakit perut
249; Penyakit kuning; Berat badan saya turun, merasa sangat lelah, dan sering muntah. Kulit saya menjadi kuning, dan saya mengalami demam yang parah. Urine saya berwarna gelap, dan perut saya sakit.
250; Malaria; Saya mengalami gatal-gatal hebat, menggigil, muntah-muntah, dan demam tinggi. Saya juga banyak berkeringat dan sakit kepala. Saya merasa mual dan otot saya benar-benar sakit
251; Malaria; Saya mengalami suhu tinggi, muntah, menggigil, dan gatal hebat. Saya juga sakit kepala dan banyak berkeringat. Saya mual, dan otot saya sangat sakit.
252; Malaria; Saya mengalami suhu tinggi, muntah, menggigil, dan gatal hebat. Saya juga sakit kepala dan banyak berkeringat. Saya mual, dan otot saya sangat sakit.
253; Malaria; Rasa gatal yang kuat, menggigil, mual, dan suhu tinggi telah mengganggu saya. Selain sakit kepala, saya juga banyak berkeringat. Otot saya cukup sakit, dan saya merasa mual.
